order_amount,downpayment_amount,principal_amount,num_instalments_initial,test_ab_version,pm_bincode,pm_card_bank,pm_card_country_code,pm_card_level,pm_card_type,postcode,region_cp,province_cp,locality_cp,pm_is_prepaid,pm_has_bank,pm_is_national,ba_postcode,cust_phone_country,cust_phone_prefix,checkout_user_agent_browser_family,checkout_user_agent_browser_version,checkout_user_agent_device_family,checkout_user_agent_device_brand,checkout_user_agent_device_model,checkout_user_agent_os_family,checkout_user_agent_os_version,checkout_user_agent_is_pc,checkout_user_agent_is_mobile,checkout_user_agent_is_tablet,checkout_user_agent_is_touch_capable,n_ips,n_distinct_ips,total_price,device_screen,device_browser_version,device_browser_language,device_browser_type,device_cookies_enabled,real_ip_parent_organization,real_ip_city,real_ip_region,real_ip_isp,providerZ_score,ip_userType,ip_reputation,log_providerA_score,ip_address.traits.user_type,providerY_score,payment_method_card_type,bank_countrycode,creditcard_level,creditcard_type,birthday_year,n_item,pm_bincode_na,cust_phone_prefix_na,checkout_user_agent_is_pc_na,checkout_user_agent_is_mobile_na,checkout_user_agent_is_tablet_na,checkout_user_agent_is_touch_capable_na,device_cookies_enabled_na,providerZ_score_na,ip_reputation_na,log_providerA_score_na,providerY_score_na
0.8293220688475018,0.7049919434595073,0.8279415277399723,0.48275862068965514,0.0,0.6315572077653862,0.7333333333333333,0.5,0.1111111111111111,1.0,0.0,0.5714285714285714,0.6296296296296295,0.2857142857142857,0.0,1.0,1.0,0.0,1.0,0.0,0.36363636363636365,0.5,0.4,0.14285714285714285,0.4,0.5,0.9166666666666666,0.0,1.0,0.0,1.0,0.020408163265306117,0.0,0.7438204435109306,0.8,0.8148148148148148,0.75,0.14285714285714285,0.0,1.0,0.625,0.7142857142857142,0.6666666666666666,0.09654471544715448,1.0,1.0,0.0,0.5,0.8,0.6666666666666666,0.5,0.2857142857142857,1.0,0.9305555555555571,0.04081632653061225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9454235005867566,0.7625029992443284,0.9458015704429614,0.9655172413793104,0.0,0.6335246418400402,0.7333333333333333,0.5,0.7777777777777777,1.0,0.0,0.07142857142857142,0.0,0.2857142857142857,0.0,1.0,1.0,0.0,1.0,0.0,0.36363636363636365,0.07142857142857142,0.4,0.14285714285714285,0.4,0.5,0.75,0.0,1.0,0.0,1.0,0.061224489795918366,0.0,0.9171465201981004,0.75,0.2962962962962963,0.75,0.14285714285714285,1.0,0.2,0.625,0.7142857142857142,0.2222222222222222,0.11178861788617887,1.0,1.0,0.0,0.0,0.8,0.6666666666666666,0.5,0.7142857142857142,1.0,0.8333333333333321,0.26530612244897955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7915828037277783,0.731498685005527,0.7847461576957536,0.2413793103448276,0.0,0.598485836648623,0.6666666666666666,0.5,0.7777777777777777,1.0,0.0,0.9285714285714285,0.7407407407407407,0.5714285714285714,0.0,1.0,1.0,0.0,1.0,0.0,0.6363636363636364,0.7857142857142857,0.4,0.14285714285714285,0.4,0.5,0.25,0.0,1.0,0.0,1.0,0.08163265306122448,0.0,0.6806403383817672,0.75,0.07407407407407407,0.375,0.14285714285714285,1.0,0.15000000000000002,0.5,0.7142857142857142,0.1111111111111111,0.4969512195121952,0.6666666666666666,1.0,0.22124116877676508,0.0,0.6000000000000001,0.6666666666666666,0.5,0.7142857142857142,1.0,0.5138888888888893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.709636366941615,0.6668433639130265,0.7020361467237541,0.20689655172413793,0.0,0.9419335202939196,1.0,0.5,0.4444444444444444,1.0,0.0,0.9285714285714285,0.7407407407407407,0.2857142857142857,0.0,1.0,1.0,0.0,1.0,0.0,0.6363636363636364,0.14285714285714285,0.4,0.42857142857142855,0.4,0.5,0.25,0.0,1.0,0.0,1.0,0.040816326530612235,0.0,0.5605852957009969,0.5,0.4444444444444444,0.375,0.14285714285714285,1.0,0.15000000000000002,0.5,0.7142857142857142,0.1111111111111111,0.07113821138211382,0.6666666666666666,1.0,0.0,0.0,0.8,1.0,0.5,0.42857142857142855,1.0,0.9305555555555571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7955133399640495,0.6103466640332952,0.7975910210716396,0.9655172413793104,0.0,0.9592056349051066,0.7333333333333333,0.5,0.2222222222222222,0.5,0.0,1.0,0.7037037037037037,0.2857142857142857,0.0,1.0,1.0,0.0,1.0,0.0,0.6363636363636364,0.5,0.4,0.42857142857142855,0.4,0.5,0.25,0.0,1.0,0.0,1.0,0.08163265306122448,0.0,0.6926209472874125,0.2,0.9629629629629629,0.375,0.14285714285714285,1.0,0.75,0.625,0.6666666666666666,0.7777777777777777,0.08536585365853659,1.0,1.0,0.0,0.5,0.6000000000000001,1.0,0.5,0.0,0.5,0.8611111111111107,0.08163265306122448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7705145823041977,0.5874109070681559,0.772780298381703,0.9655172413793104,0.0,0.4605045761864388,0.8666666666666667,0.5,0.7777777777777777,1.0,0.0,0.8571428571428571,0.9629629629629629,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.8181818181818182,0.9285714285714285,0.8,0.8571428571428571,0.8,0.75,0.9166666666666666,0.0,1.0,0.0,1.0,0.020408163265306117,0.0,0.6548622928857828,0.8500000000000001,0.8518518518518519,0.875,0.42857142857142855,1.0,0.9500000000000001,1.0,0.9523809523809523,1.0,0.4969512195121952,0.6666666666666666,1.0,1.0,0.0,0.6000000000000001,0.6666666666666666,0.5,0.7142857142857142,1.0,0.7638888888888893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9017852853982578,0.8843476568602318,0.8852688568124877,0.10344827586206898,0.0,0.22000478271266788,0.4666666666666667,0.5,0.1111111111111111,1.0,0.0,0.7142857142857142,0.7777777777777777,0.2857142857142857,0.0,1.0,1.0,0.0,1.0,0.0,0.09090909090909091,0.7857142857142857,0.6000000000000001,0.5714285714285714,0.6000000000000001,0.0,0.75,1.0,0.0,0.0,0.0,0.040816326530612235,0.0,0.8533995903903318,0.25,1.0,0.0,0.14285714285714285,1.0,1.0,0.375,0.47619047619047616,0.6666666666666666,0.10060975609756098,1.0,1.0,0.0,0.0,0.6000000000000001,0.6666666666666666,0.5,0.2857142857142857,1.0,0.8888888888888893,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9912978020474519,0.78925519951293,0.9919288622294745,0.9655172413793104,1.0,0.6138493369202109,0.8,0.0,0.0,0.0,0.0,0.8571428571428571,0.9259259259259258,0.2857142857142857,0.0,1.0,0.0,0.0,1.0,0.0,0.6363636363636364,1.0,0.4,0.7142857142857142,0.4,0.5,0.9166666666666666,0.0,1.0,0.0,1.0,0.040816326530612235,0.0,0.9873670481080112,0.75,0.9629629629629629,0.625,0.14285714285714285,1.0,0.55,0.625,0.6666666666666666,0.6666666666666666,0.28963414634146345,1.0,1.0,0.3528149399641644,0.5,0.6000000000000001,0.3333333333333333,0.0,0.14285714285714285,0.0,0.7916666666666679,0.12244897959183673,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8896057760038785,0.7033997985646281,0.8907231362025041,0.8965517241379309,1.0,0.6313506815365555,0.9333333333333333,0.5,0.1111111111111111,1.0,0.0,0.8571428571428571,0.2222222222222222,0.2857142857142857,0.0,1.0,1.0,0.0,1.0,0.0,0.09090909090909091,1.0,0.6000000000000001,0.5714285714285714,0.6000000000000001,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.020408163265306117,0.0,0.8345456279346151,0.25,0.9629629629629629,0.375,0.14285714285714285,1.0,0.7000000000000001,0.5,0.7142857142857142,0.3333333333333333,0.4969512195121952,0.6666666666666666,1.0,0.0,0.0,0.2,0.6666666666666666,0.5,0.2857142857142857,1.0,0.7083333333333321,0.061224489795918366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5243286203635364,0.4686335140230003,0.5216133651453263,0.31034482758620685,0.0,0.4586186656231659,0.4666666666666667,0.5,0.1111111111111111,1.0,0.0,0.7142857142857142,0.7777777777777777,0.2857142857142857,0.0,1.0,1.0,0.0,1.0,0.0,0.09090909090909091,0.21428571428571427,0.6000000000000001,0.5714285714285714,0.6000000000000001,0.0,0.75,1.0,0.0,0.0,0.0,0.020408163265306117,0.0,0.2719025332699967,0.25,0.0,0.375,0.14285714285714285,0.0,0.15000000000000002,0.625,0.47619047619047616,0.4444444444444444,0.0,0.6666666666666666,1.0,0.0,0.0,0.6000000000000001,0.6666666666666666,0.5,0.2857142857142857,1.0,0.9722222222222214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8472321467978154,0.7822396954420767,0.8399985994032103,0.2413793103448276,0.0,0.5492673753777257,0.4666666666666667,0.5,0.1111111111111111,1.0,0.0,0.7142857142857142,0.7777777777777777,0.2857142857142857,0.0,1.0,1.0,0.0,1.0,0.0,0.8181818181818182,0.9285714285714285,0.8,0.8571428571428571,0.8,0.75,0.9166666666666666,0.0,1.0,0.0,1.0,0.08163265306122448,0.0,0.767592248173675,0.8500000000000001,0.8518518518518519,0.875,0.42857142857142855,0.0,0.2,0.0,0.7142857142857142,0.2222222222222222,0.12601626016260165,1.0,1.0,0.0,0.0,0.4000000000000001,0.6666666666666666,0.5,0.2857142857142857,1.0,0.9305555555555571,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.81280575587741,0.7574201000488006,0.8049559111888248,0.20689655172413793,0.0,0.8946064044870541,0.4,0.5,0.2222222222222222,1.0,0.0,1.0,0.7037037037037037,0.2857142857142857,0.0,1.0,1.0,0.0,1.0,0.0,0.09090909090909091,0.5,0.6000000000000001,0.5714285714285714,0.6000000000000001,0.0,0.9166666666666666,1.0,0.0,0.0,0.0,0.020408163265306117,0.0,0.7195163013478256,0.15000000000000002,0.8148148148148148,0.375,0.14285714285714285,1.0,0.35000000000000003,0.625,0.0,0.3333333333333333,0.4969512195121952,0.6666666666666666,1.0,0.14399742830399584,0.0,0.4000000000000001,1.0,0.5,0.42857142857142855,1.0,0.7777777777777786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8134391260032683,0.6495434746691547,0.8144588979239152,0.7586206896551724,0.0,0.6317800386964936,0.06666666666666667,0.5,0.1111111111111111,1.0,0.0,0.2857142857142857,0.18518518518518517,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.09090909090909091,0.9285714285714285,0.6000000000000001,0.5714285714285714,0.6000000000000001,1.0,0.75,1.0,0.0,0.0,0.0,0.020408163265306117,0.0,0.7198615711878391,0.4,0.9629629629629629,0.5,0.14285714285714285,1.0,0.8500000000000001,0.375,0.47619047619047616,0.6666666666666666,0.4969512195121952,1.0,1.0,0.15435724574636572,0.0,0.6000000000000001,0.6666666666666666,0.5,0.2857142857142857,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5529951765012191,0.49527947003397843,0.5500210570141087,0.31034482758620685,0.0,0.7651361986130136,0.6,0.5,0.4444444444444444,1.0,0.0,1.0,1.0,0.8571428571428571,0.0,1.0,1.0,0.0,1.0,0.0,0.6363636363636364,0.7857142857142857,0.2,0.42857142857142855,0.2,0.5,0.75,0.0,1.0,0.0,1.0,0.08163265306122448,0.0,0.30881892206857675,0.35000000000000003,0.25925925925925924,0.375,0.14285714285714285,1.0,0.7000000000000001,0.25,0.9047619047619047,0.3333333333333333,0.11585365853658537,0.6666666666666666,1.0,0.02643220582747302,0.0,1.0000000000000002,1.0,0.5,0.42857142857142855,1.0,0.23611111111111072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8680285218850445,0.6917984251129916,0.8689776299844283,0.9655172413793104,0.0,0.9695917302550057,0.3333333333333333,0.5,0.4444444444444444,0.5,0.0,0.14285714285714285,0.25925925925925924,0.2857142857142857,0.0,1.0,1.0,0.0,1.0,0.0,0.4545454545454546,0.7857142857142857,0.8,0.8571428571428571,0.8,0.75,0.0,0.0,1.0,0.0,1.0,0.08163265306122448,0.0,0.8018162356130112,0.9,0.7777777777777777,0.875,0.2857142857142857,1.0,0.8500000000000001,0.375,0.47619047619047616,0.6666666666666666,0.4969512195121952,1.0,1.0,0.6036152119541203,0.5,0.8,1.0,0.5,0.42857142857142855,0.5,0.9722222222222214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9872624952993299,0.8863060485562526,0.9816716140280276,0.31034482758620685,0.0,0.6138493369202109,0.8,0.0,0.0,0.0,0.0,0.9285714285714285,0.7407407407407407,0.2857142857142857,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.9285714285714285,0.6000000000000001,0.5714285714285714,0.6000000000000001,0.0,0.75,1.0,0.0,0.0,0.0,0.040816326530612235,0.0,0.9808049802839731,0.8,0.9629629629629629,1.0,1.0,1.0,0.55,0.5,0.7142857142857142,1.0,0.853658536585366,0.6666666666666666,1.0,0.24177705980587272,0.0,0.6000000000000001,0.3333333333333333,0.0,0.14285714285714285,0.0,0.875,0.18367346938775508,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8921588135197207,0.8045807430701423,0.8867449664717197,0.31034482758620685,0.0,0.5492673753777257,0.4666666666666667,0.5,0.1111111111111111,1.0,0.0,0.9285714285714285,0.7407407407407407,0.5714285714285714,0.0,1.0,1.0,0.0,1.0,0.0,0.6363636363636364,0.7857142857142857,0.4,0.14285714285714285,0.4,0.5,0.25,0.0,1.0,0.0,1.0,0.040816326530612235,0.0,0.8384206444760138,0.35000000000000003,0.25925925925925924,0.5,0.14285714285714285,1.0,0.30000000000000004,0.5,0.7142857142857142,0.3333333333333333,0.10569105691056911,1.0,1.0,0.3602512241790536,0.0,0.6000000000000001,0.6666666666666666,0.5,0.2857142857142857,1.0,0.8055555555555571,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8332302623995353,0.6836709927506485,0.8333173603836959,0.7241379310344828,0.0,0.6434868149307595,0.8666666666666667,0.5,0.7777777777777777,0.5,0.0,0.8571428571428571,0.2222222222222222,0.2857142857142857,0.0,1.0,1.0,0.0,1.0,0.0,0.2727272727272727,0.8571428571428571,0.0,0.8571428571428571,0.0,0.25,0.9166666666666666,1.0,0.0,0.0,0.0,0.040816326530612235,0.0,0.7514632886202393,0.8,0.7407407407407407,0.875,0.42857142857142855,0.0,0.15000000000000002,0.625,1.0,0.1111111111111111,0.4969512195121952,1.0,1.0,0.3590380308430799,0.0,0.8,0.6666666666666666,0.5,0.7142857142857142,0.5,0.6805555555555571,0.16326530612244897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
